Parent_1,Parent_2,Set,Pair,raw_score_Tanimoto_p,raw_score_Lomap_p,raw_score_ROCS_p
CSC1=CC(C2=CC(NC3=CN=CC=C3S(C)(=O)=O)=CC3=C2N=CC=N3)=CC=C1,CS(=O)(=O)C1=C(NC2=CC3=C(N=CC=N3)C(C3=CC4=NON=C4C=C3)=C2)C=NC=C1,pfkfb3,314,0.5555555555555556,0.33287108369807955,0.8218058347702026
CS(=O)(=O)C1=CC=NC=C1NC1=CC2=C(N=CC=N2)C(C2=CC=C3SC(N)=NC3=C2)=C1,CN1C=CC2=CC=C(C3=C4N=CC=NC4=CC(NC4=C(S(C)(=O)=O)C=CC=C4)=C3)C=C21,pfkfb3,319,0.44680851063829785,0.7408182206817178,0.8407142758369446
CS(=O)(=O)C1=CC=NC=C1NC1=CC2=C(N=CC=N2)C(C2=CC=C3SC(N)=NC3=C2)=C1,CN1C=CC2=CC=C(C3=CC(N(C)C4=C(S(C)(=O)=O)C=CN=C4)=CC4=C3N=CC=N4)C=C21,pfkfb3,324,0.4206896551724138,0.7046880897187134,0.6824793815612793
CS(=O)(=O)C1=CC=NC=C1NC1=CC2=C(N=CC=N2)C(C2=CC=C3SC(N)=NC3=C2)=C1,COC1=CC=NC=C1NC1=CC(C2=CC=C3C=CN(C)C3=C2)=C2N=CC=NC2=C1,pfkfb3,325,0.42857142857142855,0.522045776761016,0.775607705116272
CS(=O)(=O)C1=CC=NC=C1NC1=CC2=C(N=CC=N2)C(C2=CC=C3SC(N)=NC3=C2)=C1,CS(=O)(=O)C1=C(NC2=CC3=C(N=CC=N3)C(C3=CC4=NSN=C4C=C3)=C2)C=NC=C1,pfkfb3,329,0.6031746031746031,0.8187307530779817,0.8874837160110474
CS(=O)(=O)C1=CC=NC=C1NC1=CC2=C(N=CC=N2)C(C2=CC=C3SC(N)=NC3=C2)=C1,CN1C=CC2=CC=C(C3=CC(NC4=CC=CC=C4C#N)=CC4=C3N=CC=N4)C=C21,pfkfb3,332,0.36054421768707484,0.4723665527410147,0.749275803565979
CS(=O)(=O)C1=CC=NC=C1NC1=CC2=C(N=CC=N2)C(C2=CC=C3SC(N)=NC3=C2)=C1,CN1C=CC2=CC=C(C3=C4N=CC=NC4=CC(NC4=CN=CC=C4)=C3)C=C21,pfkfb3,333,0.39855072463768115,0.522045776761016,0.7605283260345459
CS(=O)(=O)C1=CC=NC=C1NC1=CC2=C(N=CC=N2)C(C2=CC=C3SC(N)=NC3=C2)=C1,CN1C=CC2=CC=C(C3=CC(NC4=C(C(N)=O)C=CN=C4)=CC4=C3N=CC=N4)C=C21,pfkfb3,336,0.44285714285714284,0.5488116360940265,0.7793965339660645
CS(=O)(=O)C1=CC=NC=C1NC1=CC2=C(N=CC=N2)C(C2=CC=C3SC(N)=NC3=C2)=C1,CN1C=CC2=CC=C(C3=C4N=CC=NC4=CC(NC4=C(C#N)C=CN=C4)=C3)C=C21,pfkfb3,337,0.42857142857142855,0.4965853037914096,0.7835588455200195
CS(=O)(=O)C1=CC=NC=C1NC1=CC2=C(N=CC=N2)C(C2=CC=C3SC(N)=NC3=C2)=C1,CN1C=CC2=C1C=C(C1=C3N=CC=NC3=CC(NC3=CC=CC=C3)=C1)C=C2,pfkfb3,342,0.34965034965034963,0.49658530379140947,0.7251406908035278
CS(=O)(=O)C1=CC=NC=C1NC1=CC2=C(N=CC=N2)C(C2=CC=C3SC(N)=NC3=C2)=C1,CS(=O)(=O)C1=C(NC2=CC3=C(N=CC=N3)C(C3=CC4=NON=C4C=C3)=C2)C=NC=C1,pfkfb3,344,0.5905511811023622,0.8187307530779817,0.8845683932304382
CC1(C)COC2=CC=C(C3=CC(NC4=CN=CC=C4S(C)(=O)=O)=CC4=C3N=CC=N4)C=C21,CN1C=CC2=CC=C(C3=CC(N(C)C4=C(S(C)(=O)=O)C=CN=C4)=CC4=C3N=CC=N4)C=C21,pfkfb3,353,0.43448275862068964,0.4723665527410146,0.7101022005081177
CC1(C)COC2=CC=C(C3=CC(NC4=CN=CC=C4S(C)(=O)=O)=CC4=C3N=CC=N4)C=C21,COC1=CC=NC=C1NC1=CC(C2=CC=C3C=CN(C)C3=C2)=C2N=CC=NC2=C1,pfkfb3,354,0.4326241134751773,0.3499377491111553,0.8038647174835205
CC1(C)COC2=CC=C(C3=CC(NC4=CN=CC=C4S(C)(=O)=O)=CC4=C3N=CC=N4)C=C21,CS(=O)(=O)C1=C(NC2=CC3=C(N=CC=N3)C(C3=CC4=NSN=C4C=C3)=C2)C=NC=C1,pfkfb3,358,0.5454545454545454,0.44932896411722156,0.9099023342132568
CC1(C)COC2=CC=C(C3=CC(NC4=CN=CC=C4S(C)(=O)=O)=CC4=C3N=CC=N4)C=C21,CN1C=CC2=CC=C(C3=CC(NC4=CC=CC=C4C#N)=CC4=C3N=CC=N4)C=C21,pfkfb3,361,0.35570469798657717,0.3166367693790532,0.7754033207893372
CC1(C)COC2=CC=C(C3=CC(NC4=CN=CC=C4S(C)(=O)=O)=CC4=C3N=CC=N4)C=C21,CN1C=CC2=CC=C(C3=C4N=CC=NC4=CC(NC4=CN=CC=C4)=C3)C=C21,pfkfb3,362,0.39285714285714285,0.34993774911115527,0.7908214330673218
CC1(C)COC2=CC=C(C3=CC(NC4=CN=CC=C4S(C)(=O)=O)=CC4=C3N=CC=N4)C=C21,CN1C=CC2=CC=C(C3=CC(NC4=C(C(N)=O)C=CN=C4)=CC4=C3N=CC=N4)C=C21,pfkfb3,365,0.42657342657342656,0.3678794411714422,0.8052859306335449
CC1(C)COC2=CC=C(C3=CC(NC4=CN=CC=C4S(C)(=O)=O)=CC4=C3N=CC=N4)C=C21,CN1C=CC2=CC=C(C3=C4N=CC=NC4=CC(NC4=C(C#N)C=CN=C4)=C3)C=C21,pfkfb3,366,0.4225352112676056,0.33287108369807955,0.8121815919876099
CC1(C)COC2=CC=C(C3=CC(NC4=CN=CC=C4S(C)(=O)=O)=CC4=C3N=CC=N4)C=C21,CN1C=CC2=C1C=C(C1=C3N=CC=NC3=CC(NC3=CC=CC=C3)=C1)C=C2,pfkfb3,371,0.3448275862068966,0.3328710836980795,0.7525408864021301
CC1(C)COC2=CC=C(C3=CC(NC4=CN=CC=C4S(C)(=O)=O)=CC4=C3N=CC=N4)C=C21,CS(=O)(=O)C1=C(NC2=CC3=C(N=CC=N3)C(C3=CC4=NON=C4C=C3)=C2)C=NC=C1,pfkfb3,373,0.5572519083969466,0.44932896411722156,0.9093042612075806
CC1=CSC2=CC=C(C3=CC(NC4=C(S(C)(=O)=O)C=CN=C4)=CC4=C3N=CC=N4)C=C12,CN1C=CC2=CC=C(C3=C4N=CC=NC4=CC(NC4=C(S(C)(=O)=O)C=CC=C4)=C3)C=C21,pfkfb3,376,0.4676258992805755,0.8607079764250578,0.9535332322120667
CC1=CSC2=CC=C(C3=CC(NC4=C(S(C)(=O)=O)C=CN=C4)=CC4=C3N=CC=N4)C=C12,CN1C=CC2=CC=C(C3=CC(N(C)C4=C(S(C)(=O)=O)C=CN=C4)=CC4=C3N=CC=N4)C=C21,pfkfb3,381,0.4405594405594406,0.8187307530779817,0.7492253184318542
CC1=CSC2=CC=C(C3=CC(NC4=C(S(C)(=O)=O)C=CN=C4)=CC4=C3N=CC=N4)C=C12,COC1=CC=NC=C1NC1=CC(C2=CC=C3C=CN(C)C3=C2)=C2N=CC=NC2=C1,pfkfb3,382,0.4492753623188406,0.6065306597126334,0.8648626804351807
CC1=CSC2=CC=C(C3=CC(NC4=C(S(C)(=O)=O)C=CN=C4)=CC4=C3N=CC=N4)C=C12,CS(=O)(=O)C1=C(NC2=CC3=C(N=CC=N3)C(C3=CC4=NSN=C4C=C3)=C2)C=NC=C1,pfkfb3,386,0.5658914728682171,0.7788007830714048,0.9104963541030884
CC1=CSC2=CC=C(C3=CC(NC4=C(S(C)(=O)=O)C=CN=C4)=CC4=C3N=CC=N4)C=C12,CN1C=CC2=CC=C(C3=CC(NC4=CC=CC=C4C#N)=CC4=C3N=CC=N4)C=C21,pfkfb3,389,0.3698630136986301,0.5488116360940264,0.8317713737487793
CC1=CSC2=CC=C(C3=CC(NC4=C(S(C)(=O)=O)C=CN=C4)=CC4=C3N=CC=N4)C=C12,CN1C=CC2=CC=C(C3=C4N=CC=NC4=CC(NC4=CN=CC=C4)=C3)C=C21,pfkfb3,390,0.40875912408759124,0.6065306597126334,0.8587876558303833
CC1=CSC2=CC=C(C3=CC(NC4=C(S(C)(=O)=O)C=CN=C4)=CC4=C3N=CC=N4)C=C12,CN1C=CC2=CC=C(C3=CC(NC4=C(C(N)=O)C=CN=C4)=CC4=C3N=CC=N4)C=C21,pfkfb3,393,0.44285714285714284,0.6376281516217732,0.8635596632957458
CC1=CSC2=CC=C(C3=CC(NC4=C(S(C)(=O)=O)C=CN=C4)=CC4=C3N=CC=N4)C=C12,CN1C=CC2=CC=C(C3=C4N=CC=NC4=CC(NC4=C(C#N)C=CN=C4)=C3)C=C21,pfkfb3,394,0.43884892086330934,0.5769498103804866,0.8746724128723145
CC1=CSC2=CC=C(C3=CC(NC4=C(S(C)(=O)=O)C=CN=C4)=CC4=C3N=CC=N4)C=C12,CN1C=CC2=C1C=C(C1=C3N=CC=NC3=CC(NC3=CC=CC=C3)=C1)C=C2,pfkfb3,399,0.3591549295774648,0.5769498103804868,0.8136924505233765
CC1=CSC2=CC=C(C3=CC(NC4=C(S(C)(=O)=O)C=CN=C4)=CC4=C3N=CC=N4)C=C12,CS(=O)(=O)C1=C(NC2=CC3=C(N=CC=N3)C(C3=CC4=NON=C4C=C3)=C2)C=NC=C1,pfkfb3,401,0.5538461538461539,0.7788007830714048,0.9076383709907532
COC1=CC(C2=CC(NC3=CN=CC=C3S(C)(=O)=O)=CC3=C2N=CC=N3)=CC=C1,CN1C=CC2=C(F)C=C(C3=C4N=CC=NC4=CC(NC4=CN=CC=C4S(C)(=O)=O)=C3)C=C21,pfkfb3,402,0.5384615384615384,0.5769498103804866,0.8891184329986572
COC1=CC(C2=CC(NC3=CN=CC=C3S(C)(=O)=O)=CC3=C2N=CC=N3)=CC=C1,CN1C=CC2=CC=C(C3=C4N=CC=NC4=CC(NC4=C(S(C)(=O)=O)C=CC=C4)=C3)C=C21,pfkfb3,403,0.47761194029850745,0.522045776761016,0.8540456295013428
COC1=CC(C2=CC(NC3=CN=CC=C3S(C)(=O)=O)=CC3=C2N=CC=N3)=CC=C1,CS(=O)(=O)C1=CC=NC=C1NC1=CC2=C(N=CC=N2)C(C2=CC=C(Br)C=C2)=C1,pfkfb3,406,0.6,0.7408182206817179,0.8873800039291382
COC1=CC(C2=CC(NC3=CN=CC=C3S(C)(=O)=O)=CC3=C2N=CC=N3)=CC=C1,CN1C=CC2=CC=C(C3=CC(N(C)C4=C(S(C)(=O)=O)C=CN=C4)=CC4=C3N=CC=N4)C=C21,pfkfb3,408,0.43884892086330934,0.49658530379140947,0.6875933408737183
COC1=CC(C2=CC(NC3=CN=CC=C3S(C)(=O)=O)=CC3=C2N=CC=N3)=CC=C1,COC1=CC=NC=C1NC1=CC(C2=CC=C3C=CN(C)C3=C2)=C2N=CC=NC2=C1,pfkfb3,409,0.48091603053435117,0.3678794411714423,0.7802684903144836
COC1=CC(C2=CC(NC3=CN=CC=C3S(C)(=O)=O)=CC3=C2N=CC=N3)=CC=C1,CCC1=CC=C(C2=C3N=CC=NC3=CC(NC3=CN=CC=C3S(C)(=O)=O)=C2)C=C1,pfkfb3,410,0.5982905982905983,0.6703200460356393,0.8766955137252808
COC1=CC(C2=CC(NC3=CN=CC=C3S(C)(=O)=O)=CC3=C2N=CC=N3)=CC=C1,CS(=O)(=O)C1=CC=NC=C1NC1=CC2=C(N=CC=N2)C(C2=CC=C(N)C=C2)=C1,pfkfb3,411,0.6,0.7408182206817179,0.8559448719024658
COC1=CC(C2=CC(NC3=CN=CC=C3S(C)(=O)=O)=CC3=C2N=CC=N3)=CC=C1,CS(=O)(=O)C1=C(NC2=CC3=C(N=CC=N3)C(C3=CC4=NSN=C4C=C3)=C2)C=NC=C1,pfkfb3,413,0.5555555555555556,0.33287108369807955,0.9070208668708801
COC1=CC(C2=CC(NC3=CN=CC=C3S(C)(=O)=O)=CC3=C2N=CC=N3)=CC=C1,CN1C=CC2=CC=C(C3=CC(NC4=CC=CC=C4C#N)=CC4=C3N=CC=N4)C=C21,pfkfb3,416,0.375886524822695,0.33287108369807955,0.7490121126174927
COC1=CC(C2=CC(NC3=CN=CC=C3S(C)(=O)=O)=CC3=C2N=CC=N3)=CC=C1,CN1C=CC2=CC=C(C3=C4N=CC=NC4=CC(NC4=CN=CC=C4)=C3)C=C21,pfkfb3,417,0.42748091603053434,0.2018965179946554,0.7662642002105713
COC1=CC(C2=CC(NC3=CN=CC=C3S(C)(=O)=O)=CC3=C2N=CC=N3)=CC=C1,CC1=C2C=CN(C)C2=CC(C2=CC(NC3=CN=CC=C3S(C)(=O)=O)=CC3=C2N=CC=N3)=C1,pfkfb3,418,0.5384615384615384,0.5769498103804866,0.8892213702201843
COC1=CC(C2=CC(NC3=CN=CC=C3S(C)(=O)=O)=CC3=C2N=CC=N3)=CC=C1,COC1=CC=C(C2=CC(NC3=CN=CC=C3S(C)(=O)=O)=CC3=C2N=CC=N3)C=C1,pfkfb3,419,0.6696428571428571,0.6703200460356393,0.8756453990936279
COC1=CC(C2=CC(NC3=CN=CC=C3S(C)(=O)=O)=CC3=C2N=CC=N3)=CC=C1,CN1C=CC2=CC=C(C3=CC(NC4=C(C(N)=O)C=CN=C4)=CC4=C3N=CC=N4)C=C21,pfkfb3,420,0.4411764705882353,0.3328710836980795,0.7820025682449341
COC1=CC(C2=CC(NC3=CN=CC=C3S(C)(=O)=O)=CC3=C2N=CC=N3)=CC=C1,CN1C=CC2=CC=C(C3=C4N=CC=NC4=CC(NC4=C(C#N)C=CN=C4)=C3)C=C21,pfkfb3,421,0.43703703703703706,0.3499377491111553,0.7886582612991333
COC1=CC(C2=CC(NC3=CN=CC=C3S(C)(=O)=O)=CC3=C2N=CC=N3)=CC=C1,CS(=O)(=O)C1=CC=NC=C1NC1=CC2=C(N=CC=N2)C(C2=CC=C(C(F)(F)F)C=C2)=C1,pfkfb3,423,0.5655737704918032,0.5488116360940264,0.8927282094955444
COC1=CC(C2=CC(NC3=CN=CC=C3S(C)(=O)=O)=CC3=C2N=CC=N3)=CC=C1,CN1C=CC2=C1C=C(C1=C3N=CC=NC3=CC(NC3=CC=CC=C3)=C1)C=C2,pfkfb3,426,0.375,0.3499377491111554,0.7247743606567383
COC1=CC(C2=CC(NC3=CN=CC=C3S(C)(=O)=O)=CC3=C2N=CC=N3)=CC=C1,CS(=O)(=O)C1=C(NC2=CC3=C(N=CC=N3)C(C3=CC4=NON=C4C=C3)=C2)C=NC=C1,pfkfb3,428,0.5555555555555556,0.33287108369807955,0.9028187990188599
CN1C=CC2=C(F)C=C(C3=C4N=CC=NC4=CC(NC4=CN=CC=C4S(C)(=O)=O)=C3)C=C21,CCN1C=CC2=CC=C(C3=CC(NC4=CN=CC=C4S(C)(=O)=O)=CC4=C3N=CC=N4)C=C21,pfkfb3,430,0.5597014925373134,0.8187307530779818,0.983971118927002
CN1C=CC2=C(F)C=C(C3=C4N=CC=NC4=CC(NC4=CN=CC=C4S(C)(=O)=O)=C3)C=C21,CS(=O)(=O)C1=CC=NC=C1NC1=CC2=C(N=CC=N2)C(C2=CC=CC(Br)=C2)=C1,pfkfb3,431,0.5564516129032258,0.6218850564650201,0.8781566619873047
CN1C=CC2=C(F)C=C(C3=C4N=CC=NC4=CC(NC4=CN=CC=C4S(C)(=O)=O)=C3)C=C21,CS(=O)(=O)C1=CC=NC=C1NC1=CC2=C(N=CC=N2)C(C2=CC=C(Br)C=C2)=C1,pfkfb3,432,0.5483870967741935,0.301194211912202,0.8691619634628296
CN1C=CC2=C(F)C=C(C3=C4N=CC=NC4=CC(NC4=CN=CC=C4S(C)(=O)=O)=C3)C=C21,CN(C)C1=CC=CC(C2=CC(NC3=CN=CC=C3S(C)(=O)=O)=CC3=C2N=CC=N3)=C1,pfkfb3,433,0.5426356589147286,0.522045776761016,0.9291092157363892
CN1C=CC2=C(F)C=C(C3=C4N=CC=NC4=CC(NC4=CN=CC=C4S(C)(=O)=O)=C3)C=C21,CN1C=CC2=CC=C(C3=CC(N(C)C4=C(S(C)(=O)=O)C=CN=C4)=CC4=C3N=CC=N4)C=C21,pfkfb3,434,0.4857142857142857,0.8187307530779818,0.751079797744751
CN1C=CC2=C(F)C=C(C3=C4N=CC=NC4=CC(NC4=CN=CC=C4S(C)(=O)=O)=C3)C=C21,COC1=CC=NC=C1NC1=CC(C2=CC=C3C=CN(C)C3=C2)=C2N=CC=NC2=C1,pfkfb3,435,0.4962962962962963,0.6065306597126334,0.8613626956939697
CN1C=CC2=C(F)C=C(C3=C4N=CC=NC4=CC(NC4=CN=CC=C4S(C)(=O)=O)=C3)C=C21,CCC1=CC=C(C2=C3N=CC=NC3=CC(NC3=CN=CC=C3S(C)(=O)=O)=C2)C=C1,pfkfb3,436,0.5476190476190477,0.27253179303401254,0.867043673992157
CN1C=CC2=C(F)C=C(C3=C4N=CC=NC4=CC(NC4=CN=CC=C4S(C)(=O)=O)=C3)C=C21,CS(=O)(=O)C1=CC=NC=C1NC1=CC2=C(N=CC=N2)C(C2=CC=C(N)C=C2)=C1,pfkfb3,437,0.5483870967741935,0.301194211912202,0.8394834995269775
CN1C=CC2=C(F)C=C(C3=C4N=CC=NC4=CC(NC4=CN=CC=C4S(C)(=O)=O)=C3)C=C21,CS(=O)(=O)C1=C(NC2=CC3=C(N=CC=N3)C(C3=CC4=NSN=C4C=C3)=C2)C=NC=C1,pfkfb3,439,0.5111111111111111,0.7408182206817178,0.9069486260414124
CN1C=CC2=C(F)C=C(C3=C4N=CC=NC4=CC(NC4=CN=CC=C4S(C)(=O)=O)=C3)C=C21,CN1C=CC2=CC=C(C3=CC(NC4=CC=CC=C4C#N)=CC4=C3N=CC=N4)C=C21,pfkfb3,442,0.4125874125874126,0.5488116360940265,0.8285829424858093
CN1C=CC2=C(F)C=C(C3=C4N=CC=NC4=CC(NC4=CN=CC=C4S(C)(=O)=O)=C3)C=C21,CN1C=CC2=CC=C(C3=C4N=CC=NC4=CC(NC4=CN=CC=C4)=C3)C=C21,pfkfb3,443,0.4552238805970149,0.6065306597126334,0.8554831743240356
CN1C=CC2=C(F)C=C(C3=C4N=CC=NC4=CC(NC4=CN=CC=C4S(C)(=O)=O)=C3)C=C21,COC1=CC=C(C2=CC(NC3=CN=CC=C3S(C)(=O)=O)=CC3=C2N=CC=N3)C=C1,pfkfb3,445,0.5476190476190477,0.27253179303401254,0.8662594556808472
CN1C=CC2=C(F)C=C(C3=C4N=CC=NC4=CC(NC4=CN=CC=C4S(C)(=O)=O)=C3)C=C21,CN1C=CC2=CC=C(C3=CC(NC4=C(C(N)=O)C=CN=C4)=CC4=C3N=CC=N4)C=C21,pfkfb3,446,0.48905109489051096,0.6376281516217732,0.8589627146720886
CN1C=CC2=C(F)C=C(C3=C4N=CC=NC4=CC(NC4=CN=CC=C4S(C)(=O)=O)=C3)C=C21,CN1C=CC2=CC=C(C3=C4N=CC=NC4=CC(NC4=C(C#N)C=CN=C4)=C3)C=C21,pfkfb3,447,0.4852941176470588,0.5769498103804866,0.871338963508606
CN1C=CC2=C(F)C=C(C3=C4N=CC=NC4=CC(NC4=CN=CC=C4S(C)(=O)=O)=C3)C=C21,CS(=O)(=O)C1=CC=NC=C1NC1=CC2=C(N=CC=N2)C(C2=CC=CC(OC(F)(F)F)=C2)=C1,pfkfb3,448,0.5185185185185185,0.42741493194872665,0.8601188063621521
CN1C=CC2=C(F)C=C(C3=C4N=CC=NC4=CC(NC4=CN=CC=C4S(C)(=O)=O)=C3)C=C21,CS(=O)(=O)C1=CC=NC=C1NC1=CC2=C(N=CC=N2)C(C2=CC=C(C(F)(F)F)C=C2)=C1,pfkfb3,449,0.5307692307692308,0.22313016014842982,0.9014756679534912
CN1C=CC2=C(F)C=C(C3=C4N=CC=NC4=CC(NC4=CN=CC=C4S(C)(=O)=O)=C3)C=C21,CS(=O)(=O)C1=CC=NC=C1NC1=CC2=C(N=CC=N2)C(C2=CC=C3C=CN(C(F)F)C3=C2)=C1,pfkfb3,450,0.5514705882352942,0.7408182206817179,0.9762966632843018
CN1C=CC2=C(F)C=C(C3=C4N=CC=NC4=CC(NC4=CN=CC=C4S(C)(=O)=O)=C3)C=C21,CN1C=CC2=C1C=C(C1=C3N=CC=NC3=CC(NC3=CC=CC=C3)=C1)C=C2,pfkfb3,452,0.4028776978417266,0.5769498103804866,0.8103364706039429
CN1C=CC2=C(F)C=C(C3=C4N=CC=NC4=CC(NC4=CN=CC=C4S(C)(=O)=O)=C3)C=C21,CS(=O)(=O)C1=C(NC2=CC3=C(N=CC=N3)C(C3=CC4=NON=C4C=C3)=C2)C=NC=C1,pfkfb3,454,0.5111111111111111,0.7408182206817178,0.9064483642578125
CN1C=CC2=CC=C(C3=C4N=CC=NC4=CC(NC4=C(S(C)(=O)=O)C=CC=C4)=C3)C=C21,CS(=O)(=O)C1=CC=NC=C1NC1=CC2=C(N=CC=N2)C(C2=CC=CC(Br)=C2)=C1,pfkfb3,456,0.4921875,0.31663676937905316,0.843024492263794
CN1C=CC2=CC=C(C3=C4N=CC=NC4=CC(NC4=C(S(C)(=O)=O)C=CC=C4)=C3)C=C21,CS(=O)(=O)C1=CC=NC=C1NC1=CC2=C(N=CC=N2)C(C2=CC=C(Br)C=C2)=C1,pfkfb3,457,0.49606299212598426,0.31663676937905316,0.8336126804351807
CN1C=CC2=CC=C(C3=C4N=CC=NC4=CC(NC4=C(S(C)(=O)=O)C=CC=C4)=C3)C=C21,CN(C)C1=CC=CC(C2=CC(NC3=CN=CC=C3S(C)(=O)=O)=CC3=C2N=CC=N3)=C1,pfkfb3,458,0.48120300751879697,0.4723665527410147,0.8902047872543335
CN1C=CC2=CC=C(C3=C4N=CC=NC4=CC(NC4=C(S(C)(=O)=O)C=CC=C4)=C3)C=C21,CCC1=CC=C(C2=C3N=CC=NC3=CC(NC3=CN=CC=C3S(C)(=O)=O)=C2)C=C1,pfkfb3,461,0.49612403100775193,0.2865047968601901,0.8312498927116394
CN1C=CC2=CC=C(C3=C4N=CC=NC4=CC(NC4=C(S(C)(=O)=O)C=CC=C4)=C3)C=C21,CS(=O)(=O)C1=CC=NC=C1NC1=CC2=C(N=CC=N2)C(C2=CC=C(N)C=C2)=C1,pfkfb3,462,0.49606299212598426,0.31663676937905316,0.8069652318954468
CN1C=CC2=CC=C(C3=C4N=CC=NC4=CC(NC4=C(S(C)(=O)=O)C=CC=C4)=C3)C=C21,CS(=O)(=O)C1=C(NC2=CC3=C(N=CC=N3)C(C3=CC4=NSN=C4C=C3)=C2)C=NC=C1,pfkfb3,464,0.45323741007194246,0.7788007830714048,0.8742600679397583
CN1C=CC2=CC=C(C3=C4N=CC=NC4=CC(NC4=C(S(C)(=O)=O)C=CC=C4)=C3)C=C21,CS(=O)(=O)C1=C(NC2=CC3=C(N=CC=N3)C(C3=CC=C4N=CSC4=C3)=C2)C=NC=C1,pfkfb3,465,0.463768115942029,0.7788007830714048,0.906313419342041
CN1C=CC2=CC=C(C3=C4N=CC=NC4=CC(NC4=C(S(C)(=O)=O)C=CC=C4)=C3)C=C21,CS(=O)(=O)C1=CC=NC=C1NC1=CC2=C(N=CC=N2)C(C2=CC=C3OCCC3=C2)=C1,pfkfb3,466,0.45323741007194246,0.4965853037914094,0.9069587588310242
CN1C=CC2=CC=C(C3=C4N=CC=NC4=CC(NC4=C(S(C)(=O)=O)C=CC=C4)=C3)C=C21,COC1=CC=C(C2=CC(NC3=CN=CC=C3S(C)(=O)=O)=CC3=C2N=CC=N3)C=C1,pfkfb3,470,0.49612403100775193,0.2865047968601901,0.82906174659729
CN1C=CC2=CC=C(C3=C4N=CC=NC4=CC(NC4=C(S(C)(=O)=O)C=CC=C4)=C3)C=C21,CS(=O)(=O)C1=CC=NC=C1NC1=CC2=C(N=CC=N2)C(C2=CC=C(C(F)(F)F)C=C2)=C1,pfkfb3,474,0.4701492537313433,0.23457028809379762,0.8611534833908081
CN1C=CC2=CC=C(C3=C4N=CC=NC4=CC(NC4=C(S(C)(=O)=O)C=CC=C4)=C3)C=C21,CS(=O)(=O)C1=CC=NC=C1NC1=CC2=C(N=CC=N2)C(C2=CC=C3SC=NC3=C2)=C1,pfkfb3,478,0.463768115942029,0.8187307530779817,0.9066895246505737
CN1C=CC2=CC=C(C3=C4N=CC=NC4=CC(NC4=C(S(C)(=O)=O)C=CC=C4)=C3)C=C21,CS(=O)(=O)C1=C(NC2=CC3=C(N=CC=N3)C(C3=CC4=NON=C4C=C3)=C2)C=NC=C1,pfkfb3,479,0.45323741007194246,0.7788007830714048,0.8739171028137207
CCN1C=CC2=CC=C(C3=CC(NC4=CN=CC=C4S(C)(=O)=O)=CC4=C3N=CC=N4)C=C21,CN1C=CC2=CC=C(C3=CC(N(C)C4=C(S(C)(=O)=O)C=CN=C4)=CC4=C3N=CC=N4)C=C21,pfkfb3,483,0.5367647058823529,0.8187307530779818,0.7494192719459534
CCN1C=CC2=CC=C(C3=CC(NC4=CN=CC=C4S(C)(=O)=O)=CC4=C3N=CC=N4)C=C21,COC1=CC=NC=C1NC1=CC(C2=CC=C3C=CN(C)C3=C2)=C2N=CC=NC2=C1,pfkfb3,484,0.549618320610687,0.6065306597126334,0.8611945509910583
CCN1C=CC2=CC=C(C3=CC(NC4=CN=CC=C4S(C)(=O)=O)=CC4=C3N=CC=N4)C=C21,CS(=O)(=O)C1=C(NC2=CC3=C(N=CC=N3)C(C3=CC4=NSN=C4C=C3)=C2)C=NC=C1,pfkfb3,488,0.5413533834586466,0.7408182206817178,0.9013960957527161
CCN1C=CC2=CC=C(C3=CC(NC4=CN=CC=C4S(C)(=O)=O)=CC4=C3N=CC=N4)C=C21,CN1C=CC2=CC=C(C3=CC(NC4=CC=CC=C4C#N)=CC4=C3N=CC=N4)C=C21,pfkfb3,491,0.460431654676259,0.5488116360940265,0.8284935355186462
CCN1C=CC2=CC=C(C3=CC(NC4=CN=CC=C4S(C)(=O)=O)=CC4=C3N=CC=N4)C=C21,CN1C=CC2=CC=C(C3=C4N=CC=NC4=CC(NC4=CN=CC=C4)=C3)C=C21,pfkfb3,492,0.5076923076923077,0.6065306597126334,0.8555557727813721
CCN1C=CC2=CC=C(C3=CC(NC4=CN=CC=C4S(C)(=O)=O)=CC4=C3N=CC=N4)C=C21,CC1=C2C=CN(C)C2=CC(C2=CC(NC3=CN=CC=C3S(C)(=O)=O)=CC3=C2N=CC=N3)=C1,pfkfb3,493,0.5597014925373134,0.8187307530779818,0.9841638803482056
CCN1C=CC2=CC=C(C3=CC(NC4=CN=CC=C4S(C)(=O)=O)=CC4=C3N=CC=N4)C=C21,CN1C=CC2=CC=C(C3=CC(NC4=C(C(N)=O)C=CN=C4)=CC4=C3N=CC=N4)C=C21,pfkfb3,495,0.5413533834586466,0.6376281516217732,0.8588837385177612
CCN1C=CC2=CC=C(C3=CC(NC4=CN=CC=C4S(C)(=O)=O)=CC4=C3N=CC=N4)C=C21,CN1C=CC2=CC=C(C3=C4N=CC=NC4=CC(NC4=C(C#N)C=CN=C4)=C3)C=C21,pfkfb3,496,0.5378787878787878,0.5769498103804866,0.8713672757148743
CCN1C=CC2=CC=C(C3=CC(NC4=CN=CC=C4S(C)(=O)=O)=CC4=C3N=CC=N4)C=C21,CN1C=CC2=C1C=C(C1=C3N=CC=NC3=CC(NC3=CC=CC=C3)=C1)C=C2,pfkfb3,501,0.45185185185185184,0.5769498103804866,0.8103379011154175
